Date,BOLSAA_Price,Bovespa_Brazil_50_Price,CAD_USD_Price,Canada_10Y_BY_Price,Canada_30Y_BY_Price,EUR_USD_Price,Euro_Stoxx_50_Price,JPY_USD_Price,Nikkei_225_Price,Shanghai_Shenzhen_CSI_300_Price,SnP_TSX_Composite_Price,SnP_500_Price,US_10Y_BY_Price,US_30Y_BY.csv_Price,Holiday,weekend,month,quarter
09-06-16,28.71,8589.95,0.7859,1.184,1.845,1.1316,2989.03,0.0093,16668.41,3066.34,14240.02,2115.48,1.682,2.478,FALSE,FALSE,Jun,Q2
08-06-16,28.83,8676.66,0.7877,1.201,1.867,1.1394,3019.76,0.0094,16830.92,3163.99,14313.1,2119.12,1.704,2.51,FALSE,FALSE,Jun,Q2
07-06-16,29.15,8490.18,0.7852,1.22,1.88,1.1358,3040.69,0.0093,16675.45,3177.05,14365.61,2112.13,1.716,2.539,FALSE,FALSE,Jun,Q2
06-06-16,29.28,8480.42,0.7802,1.238,1.883,1.1355,3001.9,0.0093,16580.03,3178.79,14276.16,2109.41,1.737,2.558,FALSE,FALSE,Jun,Q2
03-06-16,28.94,8511.94,0.7732,1.178,1.841,1.1367,2997.55,0.0094,16642.23,3189.33,14226.78,2099.13,1.702,2.513,FALSE,FALSE,Jun,Q2
02-06-16,29.23,8389.85,0.7635,1.248,1.895,1.1151,3033.86,0.0092,16562.55,3167.1,14136.99,2105.26,1.799,2.578,FALSE,FALSE,Jun,Q2
01-06-16,29.15,8244.74,0.7647,1.302,1.948,1.1188,3038.77,0.0091,16955.73,3160.55,14063.54,2099.33,1.839,2.618,FALSE,FALSE,Jun,Q2
31-05-16,28.9,8152.73,0.7638,1.32,1.963,1.1132,3063.48,0.009,17234.98,3169.56,14065.78,2096.96,1.851,2.651,FALSE,FALSE,May,Q2
30-05-16,28.33,8244.68,0.7664,1.353,1.981,1.1147,3090.01,0.009,17068.02,3066.71,14086.67,2096.96,1.862,2.649,FALSE,FALSE,May,Q2
27-05-16,28.29,8259.19,0.7681,1.358,1.985,1.1115,3078.48,0.0091,16834.84,3062.5,14105.23,2099.06,1.851,2.65,FALSE,FALSE,May,Q2
26-05-16,27.95,8259.19,0.7705,1.329,1.976,1.1194,3071.21,0.0091,16772.46,3064.21,14049.2,2090.1,1.83,2.641,FALSE,FALSE,May,Q2
25-05-16,28.32,8329.79,0.768,1.385,2.015,1.1155,3061.6,0.0091,16757.35,3059.23,14053.74,2090.54,1.872,2.668,FALSE,FALSE,May,Q2
24-05-16,28.27,8307.81,0.762,1.365,2.004,1.1141,3010.12,0.0091,16498.76,3063.56,13952.85,2076.06,1.865,2.646,FALSE,FALSE,May,Q2
23-05-16,27.85,8304.84,0.7609,1.365,2.004,1.1219,2932.93,0.0091,16654.6,3087.22,13952.85,2048.04,1.835,2.625,FALSE,FALSE,May,Q2
20-05-16,27.75,8370.22,0.7626,1.349,1.989,1.1224,2962.16,0.0091,16736.35,3078.22,13919.58,2052.32,1.844,2.631,FALSE,FALSE,May,Q2
19-05-16,28.29,8439.04,0.7637,1.348,1.989,1.1203,2919.22,0.0091,16646.66,3062.5,13817.32,2040.04,1.847,2.637,FALSE,FALSE,May,Q2
18-05-16,28.43,8510.06,0.7672,1.368,2.006,1.1217,2956.43,0.0091,16644.69,3068.04,13826.01,2047.63,1.859,2.665,FALSE,FALSE,May,Q2
17-05-16,27.71,8557.29,0.7748,1.319,1.979,1.1314,2938.09,0.0092,16652.8,3086.02,13917.1,2047.21,1.772,2.6,FALSE,FALSE,May,Q2
16-05-16,27.6,8714.38,0.7755,1.314,1.99,1.132,2951.39,0.0092,16466.4,3095.31,13893.49,2066.66,1.757,2.598,FALSE,FALSE,May,Q2
13-05-16,27.25,8708.91,0.7727,1.276,1.95,1.1308,2956.63,0.0092,16412.21,3074.94,13748.58,2046.61,1.702,2.549,FALSE,FALSE,May,Q2
12-05-16,27.67,8953.02,0.7784,1.319,1.986,1.1377,2935.46,0.0092,16646.34,3090.14,13787.8,2064.11,1.748,2.594,FALSE,FALSE,May,Q2
11-05-16,27.74,8874.09,0.778,1.304,1.963,1.1427,2956.71,0.0092,16579.01,3082.81,13788.21,2064.46,1.735,2.577,FALSE,FALSE,May,Q2
10-05-16,27.13,8926.92,0.7747,1.316,1.964,1.1372,2978.97,0.0092,16565.19,3069.11,13775.19,2084.39,1.754,2.606,FALSE,FALSE,May,Q2
09-05-16,27.83,8578.71,0.7716,1.316,1.97,1.1383,2955.83,0.0092,16216.03,3065.62,13563.84,2058.69,1.751,2.611,FALSE,FALSE,May,Q2
06-05-16,27.36,8699.36,0.7747,1.354,1.99,1.1405,2936.84,0.0093,16106.72,3130.35,13701.47,2057.14,1.779,2.628,FALSE,FALSE,May,Q2
05-05-16,27.51,8695.27,0.778,1.356,1.987,1.1405,2940.35,0.0093,16106.72,3213.92,13632.01,2050.63,1.742,2.598,FALSE,FALSE,May,Q2
04-05-16,27.39,8844.9,0.7771,1.402,2.034,1.1487,2938.75,0.0094,16106.72,3209.46,13632,2051.12,1.777,2.633,FALSE,FALSE,May,Q2
03-05-16,27.81,8798.09,0.7861,1.459,2.072,1.1497,2974.2,0.0094,16106.72,3213.54,13707.68,2063.37,1.796,2.655,FALSE,FALSE,May,Q2
02-05-16,28.44,9015.78,0.7982,1.538,2.124,1.1532,3032.6,0.0094,16147.38,3213.54,13865.63,2081.43,1.872,2.724,FALSE,FALSE,May,Q2
29-04-16,28.57,9076.5,0.7966,1.514,2.085,1.1456,3028.21,0.0094,16147.38,3156.75,13951.45,2065.3,1.835,2.68,FALSE,FALSE,Apr,Q2
28-04-16,28.43,9146.59,0.7967,1.476,2.055,1.1353,3125.43,0.0093,16666.05,3160.58,13886.43,2075.81,1.824,2.682,FALSE,FALSE,Apr,Q2
27-04-16,28.05,9175.1,0.7937,1.5,2.059,1.1321,3130.43,0.009,17290.49,3165.92,13887.66,2095.15,1.853,2.701,FALSE,FALSE,Apr,Q2
26-04-16,29.39,8947.56,0.7934,1.552,2.092,1.1298,3121.29,0.009,17353.28,3179.16,13809.44,2091.7,1.931,2.754,FALSE,FALSE,Apr,Q2
25-04-16,29.17,8746.82,0.7886,1.545,2.1,1.1266,3117.62,0.009,17439.3,3162.03,13795.99,2087.79,1.915,2.737,FALSE,FALSE,Apr,Q2
22-04-16,29.39,8925.23,0.7893,1.516,2.079,1.1233,3141.12,0.0089,17572.49,3174.9,13874,2091.58,1.891,2.71,FALSE,FALSE,Apr,Q2
21-04-16,29.57,8925.23,0.7852,1.453,2.05,1.1288,3151.69,0.0091,17363.62,3160.6,13881.2,2091.48,1.865,2.685,FALSE,FALSE,Apr,Q2
20-04-16,28.9,9040.52,0.7902,1.335,2.033,1.1297,3142.52,0.0091,16906.54,3181.03,13911.29,2102.4,1.845,2.655,FALSE,FALSE,Apr,Q2
19-04-16,28.41,9054.91,0.7892,1.326,2.013,1.1358,3112.99,0.0092,16874.44,3238.3,13867.28,2100.8,1.787,2.596,FALSE,FALSE,Apr,Q2
18-04-16,27.87,8926.13,0.7822,1.301,1.994,1.1314,3064.03,0.0092,16275.95,3228.45,13719.82,2094.34,1.771,2.581,FALSE,FALSE,Apr,Q2
15-04-16,27.75,8980.47,0.7799,1.273,1.976,1.1283,3054.34,0.0092,16848.03,3272.21,13637.2,2080.73,1.754,2.561,FALSE,FALSE,Apr,Q2
14-04-16,27.98,8839.18,0.7785,1.296,2,1.1268,3060.86,0.0092,16911.05,3275.83,13668.29,2082.78,1.792,2.603,FALSE,FALSE,Apr,Q2
13-04-16,27.96,8958.28,0.7804,1.249,1.974,1.1274,3039.19,0.0091,16381.22,3261.38,13671.35,2082.42,1.766,2.584,FALSE,FALSE,Apr,Q2
12-04-16,28.1,8771.41,0.7836,1.293,1.993,1.1386,2942.09,0.0092,15928.79,3218.45,13581.42,2061.72,1.776,2.598,FALSE,FALSE,Apr,Q2
11-04-16,28.2,8472.62,0.7752,1.239,1.954,1.1408,2924.23,0.0093,15751.13,3230.1,13422.76,2041.99,1.722,2.556,FALSE,FALSE,Apr,Q2
08-04-16,28.75,8502.74,0.77,1.228,1.95,1.1401,2911.98,0.0093,15821.52,3185.73,13396.73,2047.6,1.717,2.55,FALSE,FALSE,Apr,Q2
07-04-16,28.27,8214.96,0.7608,1.167,1.919,1.1377,2871.57,0.0092,15749.84,3209.29,13266.44,2041.91,1.687,2.513,FALSE,FALSE,Apr,Q2
06-04-16,28.31,8144.14,0.764,1.211,1.969,1.1399,2909.36,0.0091,15715.36,3257.53,13347.46,2066.66,1.758,2.586,FALSE,FALSE,Apr,Q2
05-04-16,27.7,8298.86,0.7611,1.168,1.936,1.1384,2890.35,0.0091,15732.82,3264.49,13304.66,2045.17,1.72,2.543,FALSE,FALSE,Apr,Q2
04-04-16,29,8248.76,0.7642,1.221,1.986,1.1392,2962.28,0.009,16123.27,3264.49,13336.15,2066.13,1.762,2.596,FALSE,FALSE,Apr,Q2
01-04-16,30.18,8541.88,0.7686,1.239,2.007,1.1387,2953.28,0.009,16164.16,3221.89,13440.44,2072.78,1.774,2.601,FALSE,FALSE,Apr,Q2
31-03-16,29.58,8463.9,0.7689,1.227,2.003,1.138,3004.93,0.0089,16758.67,3218.09,13494.36,2059.74,1.77,2.612,FALSE,FALSE,Mar,Q1
30-03-16,30.73,8661.53,0.7712,1.227,2.009,1.1338,3044.1,0.0089,16878.96,3216.28,13503.98,2063.95,1.828,2.656,FALSE,FALSE,Mar,Q1
29-03-16,29.47,8649.96,0.765,1.181,1.979,1.1291,3004.87,0.0089,17103.53,3135.41,13426.23,2055.01,1.804,2.6,FALSE,FALSE,Mar,Q1
28-03-16,28.39,8595.19,0.7584,1.257,2.039,1.1196,3004.87,0.0088,17134.37,3169.73,13390.19,2037.05,1.883,2.651,FALSE,FALSE,Mar,Q1
24-03-16,28.39,8399.94,0.7549,1.274,2.052,1.1174,2986.73,0.0089,16892.33,3181.85,13358.11,2035.94,1.9,2.672,FALSE,FALSE,Mar,Q1
23-03-16,27.2,8404.88,0.7573,1.247,2.035,1.1184,3042.42,0.0089,17000.98,3236.09,13379.48,2036.71,1.879,2.657,FALSE,FALSE,Mar,Q1
22-03-16,28.37,8617.06,0.7665,1.327,2.1,1.1217,3051.23,0.0089,17048.55,3225.79,13493.49,2049.8,1.944,2.723,FALSE,FALSE,Mar,Q1
21-03-16,28.37,8640.43,0.7633,1.302,2.095,1.1241,3048.77,0.0089,17048.55,3249.44,13561.09,2051.6,1.917,2.718,FALSE,FALSE,Mar,Q1
18-03-16,27.59,8581.4,0.7692,1.284,2.078,1.127,3059.77,0.009,16724.81,3171.96,13497.07,2049.58,1.877,2.68,FALSE,FALSE,Mar,Q1
17-03-16,27.55,8599.75,0.7708,1.29,2.076,1.1319,3043.1,0.009,16936.38,3124.2,13621.3,2040.59,1.898,2.688,FALSE,FALSE,Mar,Q1
16-03-16,28.38,8078.85,0.7635,1.295,2.066,1.1225,3062.05,0.0089,16974.45,3090.03,13478.13,2027.22,1.913,2.711,FALSE,FALSE,Mar,Q1
15-03-16,26.88,7981.43,0.7488,1.331,2.084,1.1109,3067.21,0.0088,17117.07,3074.78,13400.31,2015.93,1.968,2.73,FALSE,FALSE,Mar,Q1
14-03-16,27.03,8254.42,0.754,1.346,2.093,1.1106,3091.98,0.0088,17233.75,3065.69,13477.54,2019.64,1.961,2.732,FALSE,FALSE,Mar,Q1
11-03-16,27.03,8380.79,0.7558,1.363,2.116,1.1153,3073.8,0.0088,16938.87,3018.28,13522,2022.19,1.98,2.748,FALSE,FALSE,Mar,Q1
10-03-16,26.61,8373.84,0.7493,1.299,2.069,1.1177,2970.78,0.0089,16852.35,3013.15,13379.14,1989.57,1.936,2.699,FALSE,FALSE,Mar,Q1
09-03-16,27.06,8225.96,0.7546,1.25,2.037,1.0999,3016.18,0.0088,16642.2,3071.91,13392.9,1989.26,1.879,2.666,FALSE,FALSE,Mar,Q1
08-03-16,25.87,8301.18,0.7452,1.181,1.991,1.1011,3002.01,0.0089,16783.15,3107.67,13311.05,1979.26,1.831,2.635,FALSE,FALSE,Mar,Q1
07-03-16,27.02,8332.48,0.7531,1.276,2.075,1.1014,3021.09,0.0088,16911.32,3104.84,13383.6,2001.76,1.904,2.707,FALSE,FALSE,Mar,Q1
04-03-16,26.18,8301.74,0.751,1.251,2.067,1.1004,3037.35,0.0088,17014.78,3093.89,13212.5,1999.99,1.876,2.696,FALSE,FALSE,Mar,Q1
03-03-16,25.7,7982.39,0.7461,1.224,2.033,1.0957,3012.87,0.0088,16960.16,3058.42,13123.65,1993.4,1.835,2.658,FALSE,FALSE,Mar,Q1
02-03-16,25.84,7617.5,0.7453,1.251,2.045,1.0868,3022.14,0.0088,16746.55,3051.33,13017.93,1986.45,1.835,2.678,FALSE,FALSE,Mar,Q1
01-03-16,25.48,7494.06,0.7458,1.236,2.034,1.0867,2996.39,0.0088,16085.51,2930.69,12982.1,1978.35,1.827,2.695,FALSE,FALSE,Mar,Q1
29-02-16,24.98,7270.18,0.7386,1.19,1.975,1.0873,2945.75,0.0089,16026.76,2877.47,12860.35,1932.23,1.738,2.616,FALSE,FALSE,Feb,Q1
26-02-16,24.92,7070.92,0.74,1.183,1.964,1.0934,2929.16,0.0088,16188.41,2948.03,12797.79,1948.05,1.764,2.64,FALSE,FALSE,Feb,Q1
25-02-16,25.4,7125.13,0.7391,1.146,1.939,1.1023,2877.42,0.0088,16140.34,2918.75,12753.6,1951.7,1.714,2.596,FALSE,FALSE,Feb,Q1
24-02-16,25.44,7165.71,0.7298,1.15,1.94,1.1013,2820.24,0.0089,15915.79,3109.55,12740.27,1929.8,1.752,2.609,FALSE,FALSE,Feb,Q1
23-02-16,25.93,7232.22,0.725,1.121,1.914,1.102,2887.38,0.0089,16052.05,3089.36,12763.44,1921.27,1.716,2.569,FALSE,FALSE,Feb,Q1
22-02-16,25.27,7349.93,0.7297,1.124,1.921,1.1029,2933.91,0.0089,16111.05,3118.87,12845.63,1945.5,1.755,2.606,FALSE,FALSE,Feb,Q1
19-02-16,25.33,7069.46,0.7264,1.12,1.918,1.1134,2871.05,0.0089,15967.17,3051.59,12813.4,1917.78,1.743,2.606,FALSE,FALSE,Feb,Q1
18-02-16,24.99,7061.88,0.7286,1.114,1.914,1.1107,2895.15,0.0088,16196.8,3053.7,12931.36,1917.83,1.741,2.612,FALSE,FALSE,Feb,Q1
17-02-16,24.33,7077.02,0.7316,1.179,1.975,1.1128,2897.72,0.0087,15836.36,3063.32,12867.16,1926.82,1.816,2.682,FALSE,FALSE,Feb,Q1
16-02-16,23.96,6961.86,0.7215,1.162,1.961,1.1144,2821.26,0.0088,16054.43,3037.04,12554.98,1895.58,1.779,2.649,FALSE,FALSE,Feb,Q1
15-02-16,23.33,6821.89,0.7228,1.144,1.93,1.1155,2833.87,0.0087,16022.58,2946.71,12554.98,1895.58,1.772,2.628,FALSE,FALSE,Feb,Q1
12-02-16,23.24,6776.92,0.7222,1.135,1.93,1.126,2756.16,0.0088,14952.61,2946.71,12381.24,1864.78,1.746,2.603,FALSE,FALSE,Feb,Q1
11-02-16,22.58,6688.6,0.7176,1.023,1.845,1.1324,2680.35,0.0089,14952.61,2946.71,12087.37,1829.08,1.664,2.51,FALSE,FALSE,Feb,Q1
10-02-16,23.2,6863.26,0.7181,1.001,1.816,1.129,2789.05,0.0088,15713.39,2946.71,12185.72,1851.86,1.673,2.492,FALSE,FALSE,Feb,Q1
09-02-16,23.55,6863.26,0.7211,1.048,1.861,1.1293,2736.5,0.0087,16085.44,2946.71,12282.65,1852.21,1.731,2.553,FALSE,FALSE,Feb,Q1
08-02-16,23.69,6863.26,0.7182,1.053,1.872,1.1198,2785.17,0.0086,17004.3,2946.71,12535.4,1853.44,1.748,2.576,FALSE,FALSE,Feb,Q1
05-02-16,23.84,6901.61,0.7187,1.13,1.947,1.1159,2879.39,0.0086,16819.59,2963.79,12763.99,1880.05,1.843,2.673,FALSE,FALSE,Feb,Q1
04-02-16,24.59,6947.03,0.7269,1.148,1.963,1.1208,2905.3,0.0086,17044.99,2984.76,12774.5,1915.45,1.846,2.679,FALSE,FALSE,Feb,Q1
03-02-16,24.53,6743.98,0.7257,1.156,1.974,1.1104,2896.63,0.0085,17191.25,2948.64,12593.02,1912.53,1.883,2.71,FALSE,FALSE,Feb,Q1
02-02-16,25.14,6575.32,0.7116,1.115,1.943,1.0919,2951.85,0.0083,17750.68,2961.33,12442.26,1903.03,1.852,2.661,FALSE,FALSE,Feb,Q1
01-02-16,25.14,6904.71,0.717,1.228,2.047,1.0888,3021.01,0.0083,17865.23,2901.05,12674.37,1939.38,1.95,2.764,FALSE,FALSE,Feb,Q1
29-01-16,24.65,6881.88,0.7157,1.22,2.034,1.0837,3045.09,0.0083,17518.3,2946.09,12822.13,1940.24,1.923,2.747,FALSE,FALSE,Jan,Q1
28-01-16,23.74,6579.35,0.7128,1.239,2.049,1.0939,2979.42,0.0084,17041.45,2853.76,12591.93,1893.36,1.982,2.788,FALSE,FALSE,Jan,Q1
27-01-16,23.03,6542.98,0.7095,1.247,2.06,1.0893,3043.47,0.0084,17163.92,2930.35,12377.77,1882.95,2.003,2.801,FALSE,FALSE,Jan,Q1
26-01-16,22.81,6386.63,0.7084,1.265,2.072,1.0871,3032.84,0.0084,16708.9,2940.51,12331.32,1903.63,2.003,2.788,FALSE,FALSE,Jan,Q1
25-01-16,22.76,6386.63,0.6997,1.245,2.061,1.0849,3001.78,0.0085,17110.91,3128.89,12143.16,1877.08,2.006,2.79,FALSE,FALSE,Jan,Q1
22-01-16,22.34,6481,0.7084,1.318,2.102,1.0797,3023.21,0.0084,16958.53,3113.46,12389.58,1906.9,2.057,2.828,FALSE,FALSE,Jan,Q1
21-01-16,22.38,6422.25,0.7011,1.269,2.027,1.0874,2943.92,0.0085,16017.26,3081.35,12035.86,1868.99,2.028,2.809,FALSE,FALSE,Jan,Q1
20-01-16,22.51,6410.53,0.6895,1.163,1.935,1.0891,2882.59,0.0085,16416.19,3174.38,11843.11,1859.33,1.988,2.758,FALSE,FALSE,Jan,Q1
19-01-16,22.29,6478.85,0.686,1.178,1.992,1.0909,2980.49,0.0085,17048.37,3223.13,12002.24,1881.33,2.056,2.829,FALSE,FALSE,Jan,Q1
18-01-16,22.17,6448.86,0.6866,1.16,1.983,1.0892,2935.39,0.0085,16955.57,3130.73,11942.17,1881.33,2.045,2.828,FALSE,FALSE,Jan,Q1
15-01-16,21.86,6566.6,0.6878,1.152,1.983,1.0917,2952.48,0.0085,17147.11,3118.73,12073.46,1880.33,2.037,2.818,FALSE,FALSE,Jan,Q1
14-01-16,22.06,6724.37,0.6961,1.232,2.052,1.0865,3024,0.0085,17240.95,3221.57,12336.03,1921.84,2.091,2.89,FALSE,FALSE,Jan,Q1
13-01-16,21.39,6624.12,0.6974,1.241,2.039,1.0877,3073.02,0.0085,17715.63,3155.88,12170.41,1890.28,2.091,2.878,FALSE,FALSE,Jan,Q1
12-01-16,21.29,6721.43,0.7011,1.262,2.044,1.0857,3064.66,0.0085,17218.96,3215.71,12373.9,1938.68,2.105,2.881,FALSE,FALSE,Jan,Q1
11-01-16,21.47,6792.94,0.7034,1.324,2.094,1.086,3027.49,0.0085,17218.96,3192.45,12319.25,1923.67,2.175,2.969,FALSE,FALSE,Jan,Q1
08-01-16,21.56,6912.34,0.7057,1.299,2.062,1.0932,3033.47,0.0085,17697.96,3361.56,12445.45,1922.03,2.116,2.909,FALSE,FALSE,Jan,Q1
07-01-16,21.94,6918.56,0.7085,1.324,2.072,1.0936,3084.68,0.0085,17767.34,3294.38,12448.21,1943.09,2.149,2.929,FALSE,FALSE,Jan,Q1
06-01-16,22.48,7099.95,0.7106,1.328,2.085,1.0781,3139.32,0.0084,18191.32,3539.81,12726.8,1990.26,2.17,2.937,FALSE,FALSE,Jan,Q1
05-01-16,22.57,7208.58,0.7145,1.374,2.129,1.0748,3178.01,0.0084,18374,3478.78,12920.14,2016.71,2.239,2.999,FALSE,FALSE,Jan,Q1
04-01-16,22.57,7153.22,0.7167,1.398,2.137,1.0831,3164.76,0.0084,18450.98,3469.07,12927.15,2012.66,2.243,2.986,FALSE,FALSE,Jan,Q1
31-12-15,22.86,7357.53,0.7225,1.393,2.149,1.0861,3267.52,0.0083,18450.98,3731,13009.95,2043.94,2.269,3.015,FALSE,FALSE,Dec,Q4
30-12-15,23.05,7357.53,0.7205,1.401,2.158,1.0932,3287.98,0.0083,19033.71,3765.18,13142.29,2063.36,2.294,3.038,FALSE,FALSE,Dec,Q4
29-12-15,23.04,7426.26,0.7224,1.407,2.174,1.0917,3314.28,0.0083,18982.23,3761.87,13245.75,2078.36,2.308,3.038,FALSE,FALSE,Dec,Q4
28-12-15,23.01,7449.83,0.7191,1.407,2.174,1.0968,3256.49,0.0083,18873.35,3727.63,13245.75,2056.5,2.232,2.946,FALSE,FALSE,Dec,Q4
24-12-15,23.22,7449.83,0.7237,1.379,2.137,1.0972,3284.47,0.0083,18789.69,3829.4,13309.8,2060.99,2.245,2.964,FALSE,FALSE,Dec,Q4
23-12-15,23.1,7492.38,0.7222,1.416,2.166,1.0909,3286.68,0.0083,18789.69,3866.38,13284.91,2064.29,2.259,2.99,FALSE,FALSE,Dec,Q4
22-12-15,23.07,7405.16,0.7184,1.416,2.141,1.0955,3214.32,0.0083,18886.7,3876.73,13082.86,2038.97,2.237,2.956,FALSE,FALSE,Dec,Q4
21-12-15,23.53,7357.61,0.7164,1.384,2.111,1.0915,3213.01,0.0082,18916.02,3865.96,13034.38,2021.15,2.195,2.914,FALSE,FALSE,Dec,Q4
18-12-15,23.69,7464.7,0.7166,1.401,2.125,1.0868,3260.72,0.0083,18986.8,3767.91,13024.3,2005.55,2.204,2.92,FALSE,FALSE,Dec,Q4
17-12-15,23.67,7681.36,0.7176,1.43,2.156,1.0825,3306.47,0.0082,19353.56,3755.89,13009.93,2041.89,2.225,2.929,FALSE,FALSE,Dec,Q4
16-12-15,22.78,7644.49,0.7257,1.511,2.224,1.0913,3246.78,0.0082,19049.91,3685.44,13166.08,2073.07,2.298,3.006,FALSE,FALSE,Dec,Q4
15-12-15,23.16,7614.55,0.7283,1.491,2.222,1.0928,3241.51,0.0082,18565.9,3694.39,12919.57,2043.41,2.268,2.992,FALSE,FALSE,Dec,Q4
14-12-15,22.8,7601.34,0.7281,1.472,2.212,1.0992,3139.24,0.0083,18883.42,3711.32,12695.49,2021.94,2.225,2.956,FALSE,FALSE,Dec,Q4
11-12-15,22.67,7688.93,0.727,1.407,2.162,1.0989,3203.21,0.0083,19230.48,3608.06,12789.95,2012.37,2.132,2.876,FALSE,FALSE,Dec,Q4
10-12-15,22.92,7754.07,0.734,1.487,2.238,1.0941,3269.97,0.0082,19046.55,3623.08,13016.59,2052.23,2.234,2.971,FALSE,FALSE,Dec,Q4
09-12-15,23.19,7833.46,0.7364,1.491,2.238,1.1025,3277.21,0.0082,19301.07,3635.94,12937.59,2047.62,2.211,2.964,FALSE,FALSE,Dec,Q4
08-12-15,22.93,7561.88,0.7361,1.505,2.238,1.0894,3297.46,0.0081,19492.6,3623.02,12922.47,2063.59,2.222,2.958,FALSE,FALSE,Dec,Q4
07-12-15,23.3,7694.45,0.741,1.52,2.238,1.0835,3360.21,0.0081,19698.15,3687.61,13042.83,2077.07,2.236,2.965,FALSE,FALSE,Dec,Q4
04-12-15,23.18,7716.98,0.7483,1.58,2.298,1.0886,3330.75,0.0081,19504.48,3677.59,13358.77,2091.69,2.273,3.012,FALSE,FALSE,Dec,Q4
03-12-15,23.24,7882.67,0.7487,1.62,2.325,1.0941,3343.34,0.0081,19939.9,3749.3,13324.67,2049.62,2.321,3.061,FALSE,FALSE,Dec,Q4
02-12-15,23.49,7635.65,0.7494,1.515,2.228,1.0615,3468.66,0.0081,19938.13,3721.95,13463.82,2079.51,2.178,2.907,FALSE,FALSE,Dec,Q4
01-12-15,23.56,7665.11,0.7487,1.493,2.227,1.0631,3479.64,0.0081,20012.4,3591.7,13636.06,2102.63,2.145,2.903,FALSE,FALSE,Dec,Q4
30-11-15,23.9,7667.31,0.7483,1.571,2.286,1.0564,3506.45,0.0081,19747.47,3566.41,13469.83,2080.41,2.208,2.974,FALSE,FALSE,Nov,Q4
27-11-15,25.21,7792.48,0.7479,1.568,2.29,1.0593,3488.99,0.0081,19883.94,3556.99,13368.24,2090.11,2.222,2.998,FALSE,FALSE,Nov,Q4
26-11-15,25.74,8003.86,0.7523,1.574,2.288,1.061,3498.62,0.0082,19944.41,3759.43,13425.19,2090.11,2.224,2.993,FALSE,FALSE,Nov,Q4
25-11-15,26.1,7954.65,0.7527,1.59,2.296,1.0627,3462.06,0.0082,19847.58,3781.61,13403.42,2088.87,2.234,2.994,FALSE,FALSE,Nov,Q4
24-11-15,25.81,8181.13,0.7517,1.616,2.32,1.0641,3409.6,0.0082,19924.89,3753.89,13407.83,2089.14,2.239,3.005,FALSE,FALSE,Nov,Q4
23-11-15,25.77,8159.72,0.7482,1.612,2.324,1.0636,3445.26,0.0081,19924.89,3753.34,13382.38,2086.59,2.243,2.999,FALSE,FALSE,Nov,Q4
20-11-15,25.75,8159.72,0.7494,1.625,2.326,1.0646,3452.45,0.0081,19879.81,3774.38,13433.49,2089.17,2.264,3.022,FALSE,FALSE,Nov,Q4
19-11-15,25.38,8163.72,0.7529,1.623,2.325,1.0734,3448.93,0.0081,19859.81,3774.97,13473.83,2081.24,2.247,3.007,FALSE,FALSE,Nov,Q4
18-11-15,25.07,8047.98,0.7519,1.65,2.355,1.0659,3431.92,0.0081,19649.18,3715.58,13399.97,2083.58,2.273,3.043,FALSE,FALSE,Nov,Q4
17-11-15,25.39,8020.69,0.7508,1.658,2.349,1.0644,3451.94,0.0081,19630.63,3758.39,13280.39,2050.44,2.268,3.054,FALSE,FALSE,Nov,Q4
16-11-15,25.39,7950.61,0.7501,1.649,2.345,1.0686,3362.23,0.0081,19393.69,3764.13,13317.52,2053.19,2.271,3.064,FALSE,FALSE,Nov,Q4
13-11-15,26.08,7895.28,0.7507,1.649,2.345,1.0779,3360.65,0.0082,19596.91,3746.24,13075.42,2023.04,2.275,3.057,FALSE,FALSE,Nov,Q4
12-11-15,26.79,7948.93,0.7523,1.698,2.388,1.0817,3387.7,0.0082,19697.77,3795.32,13127.18,2045.97,2.315,3.093,FALSE,FALSE,Nov,Q4
11-11-15,26.7,7981.53,0.7541,1.707,2.402,1.0744,3448.42,0.0081,19691.39,3833.65,13341.93,2075,2.331,3.12,FALSE,FALSE,Nov,Q4
10-11-15,27.03,7834.74,0.7533,1.708,2.404,1.0724,3425.4,0.0081,19671.26,3833.24,13411.63,2081.72,2.336,3.109,FALSE,FALSE,Nov,Q4
09-11-15,27.09,7841.53,0.7527,1.72,2.421,1.0752,3418.36,0.0081,19642.74,3840.35,13482.62,2078.58,2.349,3.114,FALSE,FALSE,Nov,Q4
06-11-15,27.14,7960.11,0.7515,1.714,2.415,1.0741,3468.21,0.0081,19265.6,3793.37,13553.3,2099.2,2.325,3.086,FALSE,FALSE,Nov,Q4
05-11-15,27.09,8153.27,0.7595,1.648,2.376,1.0884,3447.49,0.0082,19116.41,3705.97,13558.78,2099.93,2.236,3.002,FALSE,FALSE,Nov,Q4
04-11-15,26.97,8096.96,0.7606,1.634,2.366,1.0863,3439.16,0.0082,18926.91,3628.54,13661.82,2102.31,2.227,2.992,FALSE,FALSE,Nov,Q4
03-11-15,27.57,8166.96,0.7656,1.616,2.356,1.0968,3442.68,0.0083,18926.91,3465.49,13710.31,2109.79,2.218,2.998,FALSE,FALSE,Nov,Q4
02-11-15,27.57,8166.96,0.7637,1.573,2.326,1.1015,3434.5,0.0083,18683.24,3475.96,13623.01,2104.05,2.176,2.946,FALSE,FALSE,Nov,Q4
